City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Ankang,CN,2022-06-08 17:17:29,32.68,109.0172,70.47,82,34,1.32
295,Novyy Urengoy,RU,2022-06-08 17:17:29,66.0833,76.6333,55.36,41,6,7.11
296,Doha,QA,2022-06-08 17:17:29,25.2867,51.5333,97.11,46,0,3.44
297,Mbuji-Mayi,CD,2022-06-08 17:17:30,-6.15,23.6,77.5,34,2,3.36
298,Sao Joao Da Barra,BR,2022-06-08 17:17:30,-21.6403,-41.0511,86.09,57,50,7.56
299,Bereznik,RU,2022-06-08 17:17:30,62.8551,42.7072,64.35,62,21,3.8
300,Ceres,US,2022-06-08 17:13:02,37.5949,-120.9577,81.05,48,0,9.22
301,Bairiki,KI,2022-06-08 17:17:31,1.3292,172.9752,78.8,78,20,8.05
302,Lorengau,PG,2022-06-08 17:17:31,-2.0226,147.2712,81.41,77,65,7.74
303,Brokopondo,SR,2022-06-08 17:17:31,4.75,-55.1667,84.83,62,58,3.76
304,Moose Factory,CA,2022-06-08 17:17:32,51.2585,-80.6094,64.4,59,67,10.36
305,Roald,NO,2022-06-08 17:17:32,62.5833,6.1333,64.17,71,100,23.02
306,Dewas,IN,2022-06-08 17:17:32,22.9667,76.0667,93.09,28,6,9.26
307,Upernavik,GL,2022-06-08 17:17:33,72.7868,-56.1549,33.48,91,100,7.63
308,Puerto Ayacucho,VE,2022-06-08 17:17:33,5.6639,-67.6236,80.64,78,92,3.38
309,Fort Nelson,CA,2022-06-08 17:15:12,58.8053,-122.7002,65.79,63,75,0.0
310,Taltal,CL,2022-06-08 17:17:33,-25.4,-70.4833,63.16,71,1,5.64
311,Verdun,FR,2022-06-08 17:17:34,49.25,5.3333,62.17,95,97,8.46
312,Junction City,US,2022-06-08 17:17:34,39.0286,-96.8314,73.62,67,20,13.8
313,Potosi,BO,2022-06-08 17:17:34,-19.5836,-65.7531,50.86,35,0,5.75
314,College,US,2022-06-08 17:17:35,64.8569,-147.8028,55.35,51,40,14.97
315,Piacabucu,BR,2022-06-08 17:17:35,-10.4056,-36.4344,79.34,79,19,8.19
316,Morristown,US,2022-06-08 17:17:35,36.214,-83.2949,81.7,40,75,10.36
317,Paldiski,EE,2022-06-08 17:17:36,59.3567,24.0531,64.4,68,0,2.3
318,Pinawa,CA,2022-06-08 17:17:36,50.1489,-95.8811,66.0,35,63,9.28
319,Szczecin,PL,2022-06-08 17:17:36,53.4289,14.553,73.54,77,51,8.01
320,Iranshahr,IR,2022-06-08 17:17:36,27.2025,60.6848,106.14,9,0,16.11
321,Camacha,PT,2022-06-08 17:17:37,33.0833,-16.3333,67.42,78,75,12.66
322,Cotonou,BJ,2022-06-08 17:15:10,6.3654,2.4183,85.98,74,20,16.11
323,Formosa,AR,2022-06-08 17:17:37,-26.1775,-58.1781,64.38,88,100,5.75
324,Port Lincoln,AU,2022-06-08 17:17:37,-34.7333,135.8667,54.77,66,52,7.43
325,Cozumel,MX,2022-06-08 17:17:38,20.5083,-86.9458,87.94,76,75,17.27
326,Yerbogachen,RU,2022-06-08 17:18:38,61.2767,108.0108,42.22,78,73,1.57
327,Ballina,AU,2022-06-08 17:18:38,-28.8667,153.5667,43.79,70,0,8.97
328,Brekstad,NO,2022-06-08 17:18:39,63.687,9.6654,55.99,71,40,16.11
329,Horta,PT,2022-06-08 17:18:39,38.5333,-28.6333,67.64,88,75,8.05
330,Lasa,IT,2022-06-08 17:18:39,46.6166,10.7002,68.68,80,100,2.73
331,Islamkot,PK,2022-06-08 17:18:40,24.6997,70.177,82.38,75,0,20.58
332,Raga,SS,2022-06-08 17:18:40,8.4596,25.678,73.98,78,82,7.09
333,Xining,CN,2022-06-08 17:18:40,36.6167,101.7667,50.32,82,100,3.18
334,Touros,BR,2022-06-08 17:18:41,-5.1989,-35.4608,83.55,67,34,11.65
335,Katsuura,JP,2022-06-08 17:18:41,35.1333,140.3,63.77,91,92,12.3
336,Riyadh,SA,2022-06-08 17:15:39,24.6877,46.7219,102.34,6,0,6.64
337,Songjianghe,CN,2022-06-08 17:18:41,42.1859,127.479,46.35,97,81,3.8
338,Trincomalee,LK,2022-06-08 17:18:42,8.5711,81.2335,82.0,72,87,20.02
339,Aljezur,PT,2022-06-08 17:18:42,37.3191,-8.8033,71.33,74,100,16.84
340,Hamilton,US,2022-06-08 17:14:17,39.1834,-84.5333,81.9,70,40,11.5
341,Taguatinga,BR,2022-06-08 17:18:42,-12.3857,-46.5711,94.68,18,1,0.72
342,Kautokeino,NO,2022-06-08 17:18:43,69.0125,23.0412,50.72,35,64,12.86
343,Launceston,AU,2022-06-08 17:18:43,-41.45,147.1667,48.79,85,100,5.75
344,Maarianhamina,AX,2022-06-08 17:18:43,60.0973,19.9348,57.06,82,0,17.27
345,Makubetsu,JP,2022-06-08 17:18:44,45.3714,141.8211,43.63,92,77,7.47
346,Jardim,BR,2022-06-08 17:18:44,-21.4803,-56.1381,83.7,48,73,1.9
347,Codrington,AU,2022-06-08 17:18:44,-38.2667,141.9667,51.22,77,100,19.08
348,Kamyshevatskaya,RU,2022-06-08 17:18:45,46.4132,37.9563,73.89,57,81,15.39
349,Vila Velha,BR,2022-06-08 17:18:45,-20.3297,-40.2925,80.55,77,0,6.91
350,Zhangzhou,CN,2022-06-08 17:18:46,24.5133,117.6556,71.53,98,100,2.08
351,Morant Bay,JM,2022-06-08 17:18:46,17.8815,-76.4093,91.71,74,87,11.45
352,Kannur,IN,2022-06-08 17:18:46,11.8675,75.3576,79.07,87,90,8.72
353,Tacuarembo,UY,2022-06-08 17:18:46,-31.7333,-55.9833,63.36,75,71,2.66
354,Tacoronte,ES,2022-06-08 17:17:19,28.4769,-16.4102,79.12,49,0,6.91
355,Kahului,US,2022-06-08 17:18:47,20.8947,-156.47,76.84,69,40,8.01
356,Jalu,LY,2022-06-08 17:18:47,29.0331,21.5482,97.95,17,0,15.14
357,Port Macquarie,AU,2022-06-08 17:14:22,-31.4333,152.9167,37.89,77,0,6.67
358,Qeshm,IR,2022-06-08 17:18:48,26.9581,56.2719,89.47,67,0,6.82
359,Padang,ID,2022-06-08 17:18:48,-0.9492,100.3543,77.16,88,100,4.34
360,Lata,PT,2022-06-08 17:18:48,40.1629,-8.3327,73.08,68,99,10.09
361,Ojo Caliente,MX,2022-06-08 17:18:49,22.5708,-102.2519,82.89,19,14,7.58
362,Luau,AO,2022-06-08 17:18:49,-10.7073,22.2247,64.58,37,39,4.36
363,Alice Springs,AU,2022-06-08 17:18:49,-23.7,133.8833,36.95,93,7,0.0
364,Touba,CI,2022-06-08 17:18:50,8.2833,-7.6833,83.71,57,69,0.69
365,Saint-Augustin,CA,2022-06-08 17:18:50,51.226,-58.6502,61.36,35,86,11.95
366,Araouane,ML,2022-06-08 17:18:50,18.9048,-3.5265,107.47,10,4,4.07
367,Amahai,ID,2022-06-08 17:18:51,-3.3333,128.9167,78.12,86,52,3.29
368,Sioux Lookout,CA,2022-06-08 17:16:40,50.1001,-91.917,68.07,34,75,11.5
369,Vastse-Kuuste,EE,2022-06-08 17:19:51,58.1669,26.9343,58.84,99,100,2.57
370,Wajir,KE,2022-06-08 17:19:52,1.7471,40.0573,85.41,40,69,14.76
371,Baiyin,CN,2022-06-08 17:19:52,36.5583,104.2081,63.1,55,100,16.87
372,Nome,US,2022-06-08 17:19:52,64.5011,-165.4064,57.16,71,0,3.44
373,Suntar,RU,2022-06-08 17:19:52,62.1444,117.6319,54.57,76,55,4.0
374,Grindavik,IS,2022-06-08 17:19:53,63.8424,-22.4338,55.35,82,75,3.44
375,Esperance,AU,2022-06-08 17:19:53,-33.8667,121.9,51.26,84,74,13.42
376,Tura,IN,2022-06-08 17:19:53,25.5198,90.2201,73.9,97,100,6.69
377,Boa Vista,BR,2022-06-08 17:19:54,2.8197,-60.6733,85.98,58,75,4.61
378,Akyab,MM,2022-06-08 17:19:54,20.15,92.9,81.14,80,89,6.29
379,Berezanka,UA,2022-06-08 17:19:54,46.8526,31.388,74.59,50,83,6.17
380,Derzhavinsk,KZ,2022-06-08 17:19:55,51.1,66.3167,66.16,42,54,9.04
381,Taywarah,AF,2022-06-08 17:19:55,33.35,64.4167,58.23,20,0,6.51
382,Zabid,YE,2022-06-08 17:19:55,14.1951,43.3152,92.82,35,60,1.99
383,Mahebourg,MU,2022-06-08 17:19:55,-20.4081,57.7,71.89,83,40,4.61
384,Tommot,RU,2022-06-08 17:19:56,58.9564,126.2925,56.53,78,82,2.01
385,Zhigansk,RU,2022-06-08 17:19:56,66.7697,123.3711,58.05,60,64,4.36
386,Diu,IN,2022-06-08 17:19:56,20.7141,70.9822,84.56,80,0,14.14
387,Bubaque,GW,2022-06-08 17:18:14,11.2833,-15.8333,81.36,78,14,9.89
388,Billings,US,2022-06-08 17:19:57,45.7833,-108.5007,65.66,67,40,8.05
389,Gizo,SB,2022-06-08 17:19:57,-8.103,156.8419,80.64,76,99,7.02
390,Kununurra,AU,2022-06-08 17:19:57,-15.7667,128.7333,76.98,31,90,12.66
391,Sibolga,ID,2022-06-08 17:19:58,1.7427,98.7792,76.73,88,86,3.09
392,Yangambi,CD,2022-06-08 17:19:58,0.8102,24.4336,76.17,71,95,3.38
393,Kirakira,SB,2022-06-08 17:19:59,-10.4544,161.9205,76.68,90,100,6.55
394,Bathsheba,BB,2022-06-08 17:19:59,13.2167,-59.5167,88.41,66,40,21.85
395,Douglas,US,2022-06-08 17:16:29,41.3,-96.167,72.52,63,75,9.22
396,Brae,GB,2022-06-08 17:19:59,60.3964,-1.353,51.01,80,99,20.36
397,Qax,AZ,2022-06-08 17:20:00,41.4225,46.9242,70.79,70,12,5.64
398,Opuwo,NA,2022-06-08 17:20:00,-18.0607,13.84,64.22,30,3,10.4
399,Sept-Iles,CA,2022-06-08 17:20:00,50.2001,-66.3821,51.06,90,100,16.11
400,Eureka,US,2022-06-08 17:15:22,40.8021,-124.1637,68.2,73,89,5.01
401,Tomohon,ID,2022-06-08 17:20:01,1.3346,124.8392,65.34,93,83,2.04
402,Carlsbad,US,2022-06-08 17:20:01,33.1581,-117.3506,85.35,76,40,7.0
403,Puri,IN,2022-06-08 17:20:02,19.8,85.85,86.52,90,100,21.72
404,Bakchar,RU,2022-06-08 17:20:02,57.0186,82.0711,45.93,72,86,5.61
405,Manggar,ID,2022-06-08 17:20:03,-2.8833,108.2667,79.92,80,98,3.62
406,Latung,PH,2022-06-08 17:20:03,5.5,120.8833,84.18,70,52,8.48
407,Along,IN,2022-06-08 17:20:03,28.1667,94.7667,73.53,99,98,1.16
408,Chitrakonda,IN,2022-06-08 17:20:04,18.1167,82.0833,86.52,33,89,4.94
409,Aalen,DE,2022-06-08 17:20:04,48.8378,10.0933,59.95,85,100,9.53
410,Tarazona,ES,2022-06-08 17:20:04,41.9,-1.7333,75.02,56,100,15.97
411,Kedrovyy,RU,2022-06-08 17:20:05,56.1667,91.8167,39.87,96,16,1.92
412,Yunyang,CN,2022-06-08 17:20:05,33.4474,112.7142,77.29,50,25,3.6
413,Ossora,RU,2022-06-08 17:20:05,59.2353,163.0719,41.58,95,100,5.3
414,Tuatapere,NZ,2022-06-08 17:21:06,-46.1333,167.6833,43.75,93,100,3.49
415,Cap Malheureux,MU,2022-06-08 17:21:06,-19.9842,57.6142,71.47,76,10,3.0
416,Capelinha,BR,2022-06-08 17:20:17,-17.6914,-42.5158,82.81,24,4,1.25
417,Mogadishu,SO,2022-06-08 17:21:07,2.0371,45.3438,79.36,81,99,19.06
418,Lastoursville,GA,2022-06-08 17:21:07,-0.8143,12.7287,74.26,87,98,3.36
419,Kieta,PG,2022-06-08 17:21:07,-6.2167,155.6333,76.64,83,99,2.84
420,Konstantinovka,RU,2022-06-08 17:21:08,49.6167,127.9833,58.19,81,66,5.75
421,Sinnamary,GF,2022-06-08 17:21:08,5.3833,-52.95,81.37,82,84,9.53
422,Prieta,HN,2022-06-08 17:21:08,15.5833,-86.1833,96.42,40,95,1.41
423,Benguela,AO,2022-06-08 17:21:09,-12.5763,13.4055,74.37,62,51,0.72
424,Santa Isabel Do Rio Negro,BR,2022-06-08 17:21:09,-0.4139,-65.0192,86.36,65,87,4.18
425,Agboville,CI,2022-06-08 17:21:09,5.928,-4.2132,78.01,94,90,4.09
426,Haines Junction,CA,2022-06-08 17:21:10,60.7522,-137.5108,57.15,51,99,1.14
427,Javanrud,IR,2022-06-08 17:21:10,34.7961,46.5172,69.96,25,0,5.08
428,Darab,IR,2022-06-08 17:21:10,28.7519,54.5444,93.38,13,81,5.06
429,Kirando,TZ,2022-06-08 17:21:11,-7.4167,30.6,72.41,57,34,3.83
430,Birjand,IR,2022-06-08 17:21:11,32.8663,59.2211,81.07,9,0,6.91
431,Buala,SB,2022-06-08 17:21:11,-8.145,159.5921,78.71,82,98,3.71
432,Lazaro Cardenas,MX,2022-06-08 17:21:12,17.9583,-102.2,85.84,55,60,8.05
433,Skjervoy,NO,2022-06-08 17:21:12,70.0311,20.9714,48.2,81,66,22.46
434,Mount Isa,AU,2022-06-08 17:21:12,-20.7333,139.5,42.57,70,74,0.0
435,Yarada,IN,2022-06-08 17:21:12,17.65,83.2667,86.32,84,40,5.75
436,Moron,AR,2022-06-08 17:21:13,-34.6534,-58.6198,63.01,63,0,2.33
437,Iraquara,BR,2022-06-08 17:21:13,-12.2486,-41.6194,78.51,26,0,5.1
438,Bachaquero,VE,2022-06-08 17:21:13,9.9694,-71.1494,86.09,65,69,6.78
439,Mabaruma,GY,2022-06-08 17:21:14,8.2,-59.7833,82.24,78,60,5.99
440,Larvik,NO,2022-06-08 17:20:16,59.0533,10.0352,63.05,77,75,10.36
441,High Prairie,CA,2022-06-08 17:21:14,55.4334,-116.4858,63.48,58,72,12.12
442,Bolshoye Selo,RU,2022-06-08 17:21:14,57.7177,38.9334,57.16,69,3,3.04
443,Brownsville,US,2022-06-08 17:21:15,25.9018,-97.4975,92.08,67,75,13.8
444,Guerrero Negro,MX,2022-06-08 17:21:15,27.9769,-114.0611,68.54,65,90,9.8
445,Pokhara,NP,2022-06-08 17:21:15,28.2333,83.9833,76.23,71,96,6.24
446,Vargem Grande Do Sul,BR,2022-06-08 17:21:16,-21.8322,-46.8936,77.45,66,98,3.49
447,Muzhi,RU,2022-06-08 17:21:16,65.3667,64.6667,63.61,41,84,5.86
448,Burnie,AU,2022-06-08 17:21:16,-41.0667,145.9167,50.92,71,99,18.48
449,Marsa Matruh,EG,2022-06-08 17:21:17,31.3525,27.2453,75.61,70,0,14.23
450,Westport,US,2022-06-08 17:18:20,41.1415,-73.3579,83.16,48,20,8.05
451,Sambava,MG,2022-06-08 17:21:17,-14.2667,50.1667,74.46,81,14,14.85
452,Pitimbu,BR,2022-06-08 17:21:17,-7.4706,-34.8086,84.79,76,90,9.75
453,Somerset,US,2022-06-08 17:21:18,40.5668,-74.5496,84.61,54,20,10.36
454,Seminole,US,2022-06-08 17:20:23,28.7086,-81.2081,95.41,53,40,4.61
455,Dongsheng,CN,2022-06-08 17:21:18,39.8161,109.9776,67.51,20,8,7.61
456,Bambanglipuro,ID,2022-06-08 17:21:18,-7.95,110.2833,77.27,87,100,2.39
457,Saposoa,PE,2022-06-08 17:21:19,-6.934,-76.7716,85.01,63,97,3.29
458,Ola,RU,2022-06-08 17:21:19,59.5833,151.2833,41.14,89,99,3.58
459,Liepaja,LV,2022-06-08 17:21:19,56.5419,21.0367,60.78,88,20,8.05
460,Provost,CA,2022-06-08 17:22:20,52.3501,-110.2683,68.45,42,98,10.76
461,Caravelas,BR,2022-06-08 17:22:20,-17.7125,-39.2481,83.03,45,0,7.81
462,Teguldet,RU,2022-06-08 17:22:20,57.3064,88.1667,40.5,87,27,3.94
463,Mayumba,GA,2022-06-08 17:22:21,-3.432,10.6554,75.83,83,47,5.57
464,Taft,IR,2022-06-08 17:22:21,31.7471,54.2088,89.55,10,6,2.3
465,Ambunti,PG,2022-06-08 17:22:21,-4.2365,142.8448,73.02,99,100,2.19
466,Nara,JP,2022-06-08 17:22:22,34.6851,135.8049,64.49,60,80,2.64
467,Dharchula,IN,2022-06-08 17:22:22,29.85,80.5333,76.6,33,65,5.35
468,Chapada Dos Guimaraes,BR,2022-06-08 17:22:22,-15.4606,-55.7497,67.66,41,62,7.2
469,Te Anau,NZ,2022-06-08 17:22:23,-45.4167,167.7167,43.03,92,92,2.13
470,Ostrovnoy,RU,2022-06-08 17:22:23,68.0531,39.5131,58.48,47,96,12.01
471,Bandarbeyla,SO,2022-06-08 17:22:23,9.4942,50.8122,80.53,73,77,30.06
472,Clinton,US,2022-06-08 17:18:23,42.587,-82.9199,71.22,66,100,8.05
473,Biak,ID,2022-06-08 17:22:24,-0.9131,122.8766,76.3,85,86,2.93
474,Ust-Tsilma,RU,2022-06-08 17:22:24,65.441,52.1498,66.58,46,72,7.9
475,Manaure,CO,2022-06-08 17:22:24,11.7751,-72.4445,88.59,55,51,22.39
476,Port Hardy,CA,2022-06-08 17:22:25,50.6996,-127.4199,60.98,55,75,10.36
477,Armidale,AU,2022-06-08 17:22:25,-30.5167,151.65,27.77,97,0,4.18
478,Mecca,SA,2022-06-08 17:22:25,21.4267,39.8261,95.47,24,12,6.69
479,Kuloy,RU,2022-06-08 17:22:25,61.0305,42.4925,61.56,59,0,2.91
480,Chippewa Falls,US,2022-06-08 17:20:02,44.9369,-91.3929,72.37,55,100,4.61
481,Arman,RU,2022-06-08 17:22:26,59.7,150.1667,41.02,92,90,3.38
482,Takhtamygda,RU,2022-06-08 17:22:26,54.1,123.5667,59.99,69,75,1.5
483,Trelew,AR,2022-06-08 17:22:26,-43.249,-65.3051,60.87,34,21,18.79
484,Shirgaon,IN,2022-06-08 17:22:27,19.7,72.7,84.61,84,71,10.27
485,Hasaki,JP,2022-06-08 17:22:27,35.7333,140.8333,61.29,86,100,14.16
486,Wilmington,US,2022-06-08 17:20:42,34.2257,-77.9447,90.93,63,75,8.05
487,Buenos Aires,AR,2022-06-08 17:18:26,-34.6132,-58.3772,62.01,70,20,5.75
488,Puerto Escondido,MX,2022-06-08 17:18:32,15.85,-97.0667,86.83,62,75,5.75
489,Qazvin,IR,2022-06-08 17:22:28,36.2797,50.0049,78.42,18,0,2.3
490,Kapoeta,SS,2022-06-08 17:22:28,4.7717,33.5903,77.67,56,90,4.99
491,Kismayo,SO,2022-06-08 17:22:28,-0.3582,42.5454,78.8,80,94,15.9
492,San Carlos De Bariloche,AR,2022-06-08 17:19:04,-41.1456,-71.3082,47.95,61,75,28.77
493,Seybaplaya,MX,2022-06-08 17:22:29,19.65,-90.6667,89.06,60,99,5.12
494,Shelburne,CA,2022-06-08 17:22:29,44.0787,-80.2041,67.3,59,46,3.85
495,Saldanha,ZA,2022-06-08 17:22:29,-33.0117,17.9442,62.65,81,0,9.24
496,Sabang,ID,2022-06-08 17:22:30,5.8933,95.3214,82.87,77,100,9.33
497,Ketchikan,US,2022-06-08 17:22:30,55.3422,-131.6461,55.87,88,100,9.22
498,Antofagasta,CL,2022-06-08 17:22:30,-23.65,-70.4,67.21,54,33,8.48
499,Turukhansk,RU,2022-06-08 17:22:31,65.8167,87.9833,43.23,76,87,3.06
500,Boyolangu,ID,2022-06-08 17:22:31,-8.1181,111.8935,75.47,91,100,1.81
501,Catuday,PH,2022-06-08 17:22:31,16.2923,119.8062,81.91,72,100,2.59
502,Manavgat,TR,2022-06-08 17:22:32,36.7867,31.4431,74.84,76,0,4.32
503,Kloulklubed,PW,2022-06-08 17:22:32,7.0419,134.2556,73.9,69,65,5.14
504,Surubim,BR,2022-06-08 17:22:32,-7.8331,-35.7547,77.23,78,73,8.5
505,Sterling,US,2022-06-08 17:22:32,39.0062,-77.4286,88.18,61,40,5.99
506,Acarau,BR,2022-06-08 17:23:33,-2.8856,-40.12,83.55,68,63,11.97
507,Zhangye,CN,2022-06-08 17:23:33,38.9342,100.4517,71.01,21,91,4.14
508,Itacoatiara,BR,2022-06-08 17:23:33,-3.1431,-58.4442,85.93,70,38,4.27
509,Ipojuca,BR,2022-06-08 17:19:19,-8.3989,-35.0639,84.11,79,46,7.63
510,Estelle,US,2022-06-08 17:23:34,29.8458,-90.1067,93.0,58,75,8.05
511,Marau,BR,2022-06-08 17:23:34,-28.4492,-52.2,66.15,78,53,3.2
512,Longido,TZ,2022-06-08 17:23:34,-2.7333,36.6833,70.97,49,90,10.83
513,Katubao,PH,2022-06-08 17:23:35,5.8892,124.8294,79.0,81,100,4.38
514,Cardston,CA,2022-06-08 17:23:35,49.2,-113.3019,59.29,63,100,2.3
515,Orsha,BY,2022-06-08 17:23:35,54.5153,30.4053,67.08,77,99,7.43
516,Progreso,MX,2022-06-08 17:22:32,21.2833,-89.6667,92.1,55,100,7.16
517,Payo,ID,2022-06-08 17:23:36,-3.7508,103.6372,72.68,98,100,1.92
518,Kysyl-Syr,RU,2022-06-08 17:23:36,63.8986,122.7617,58.41,75,55,1.36
519,Greenville,US,2022-06-08 17:19:29,35.6127,-77.3663,88.12,59,40,6.91
520,Uzventis,LT,2022-06-08 17:23:37,55.7803,22.6547,64.47,82,99,2.24
521,Poronaysk,RU,2022-06-08 17:23:37,49.2167,143.1167,40.59,93,76,6.29
522,Erenhot,CN,2022-06-08 17:23:37,43.6475,111.9767,64.99,35,99,20.36
523,Champerico,GT,2022-06-08 17:23:38,14.3,-91.9167,86.54,73,100,7.43
524,Yuncheng,CN,2022-06-08 17:23:38,35.0231,110.9928,78.96,39,63,6.89
525,Kurilsk,RU,2022-06-08 17:23:38,45.2333,147.8833,41.7,86,93,2.26
526,Bocana De Paiwas,NI,2022-06-08 17:23:39,12.7857,-85.1227,82.54,76,94,6.82
527,Adrar,MR,2022-06-08 17:23:39,20.5022,-10.0711,106.92,10,1,8.97
528,Karonga,MW,2022-06-08 17:23:39,-9.9333,33.9333,69.24,78,14,5.79
529,Guangyuan,CN,2022-06-08 17:23:39,32.442,105.823,71.47,88,83,1.86
530,Ilulissat,GL,2022-06-08 17:23:40,69.2167,-51.1,42.82,61,75,6.91
531,Union,US,2022-06-08 17:22:03,40.6334,-74.2663,85.44,50,40,13.8
532,Empalme,MX,2022-06-08 17:23:40,27.9667,-110.8167,88.36,66,75,11.5
533,Kaka,TM,2022-06-08 17:23:40,37.3482,59.6143,91.78,15,0,2.77
534,Robertson,US,2022-06-08 17:23:41,36.5167,-86.8667,84.54,80,100,10.36
535,Sur,OM,2022-06-08 17:23:41,22.5667,59.5289,88.34,61,0,16.44
536,Basoko,CD,2022-06-08 17:23:41,1.2391,23.616,76.46,71,79,6.11
537,Octeville,FR,2022-06-08 17:23:42,49.6261,-1.6435,61.29,67,75,23.02
538,Calca,PE,2022-06-08 17:23:42,-13.3333,-71.95,67.35,41,67,2.77
539,Tessalit,ML,2022-06-08 17:23:42,20.1986,1.0114,104.86,9,64,8.03
540,Sotouboua,TG,2022-06-08 17:23:43,8.5667,0.9833,89.64,50,58,1.19
541,Okhotsk,RU,2022-06-08 17:23:43,59.3833,143.3,41.4,93,89,5.75
542,Urengoy,RU,2022-06-08 17:23:43,65.9667,78.3667,49.19,48,2,7.18
543,Ballarat,AU,2022-06-08 17:23:44,-37.5662,143.8496,43.59,94,100,9.55
544,Margate,GB,2022-06-08 17:23:44,51.3813,1.3862,64.69,77,39,5.99
545,Pangnirtung,CA,2022-06-08 17:23:44,66.1451,-65.7125,44.6,70,75,16.11
546,Cochrane,CA,2022-06-08 17:23:45,51.1834,-114.4687,64.67,51,40,11.5
547,Gushikawa,JP,2022-06-08 17:23:45,26.3544,127.8686,74.43,88,0,0.0
548,Marolambo,MG,2022-06-08 17:23:45,-20.05,48.1167,63.41,98,90,1.19
549,Sumenep,ID,2022-06-08 17:23:46,-7.0167,113.8667,80.28,83,99,7.31
550,Sarahan,IN,2022-06-08 17:24:46,31.5167,77.8,67.75,32,99,2.04
551,Alexandria,EG,2022-06-08 17:20:50,31.2156,29.9553,77.09,64,0,11.92
552,Correntina,BR,2022-06-08 17:24:46,-13.3433,-44.6367,91.74,18,2,0.96
553,Arlit,NE,2022-06-08 17:24:47,18.7369,7.3853,102.7,6,0,16.11
554,San Andres,CO,2022-06-08 17:20:09,12.5847,-81.7006,86.02,79,20,5.75
555,Dauphin,CA,2022-06-08 17:24:47,51.1494,-100.0502,69.94,32,75,6.91
556,Comodoro Rivadavia,AR,2022-06-08 17:24:47,-45.8667,-67.5,58.86,41,0,24.16
557,Pailon,BO,2022-06-08 17:24:48,-17.65,-62.75,81.5,70,98,4.94
558,Houma,US,2022-06-08 17:20:04,29.5958,-90.7195,91.99,65,40,6.91
559,Amberley,US,2022-06-08 17:24:48,39.2048,-84.428,81.99,69,40,9.22
560,Terbuny,RU,2022-06-08 17:24:48,52.1389,38.2789,63.0,66,22,1.9
